sharpe,total_return,cagr,max_drawdown,trades,strategy,timeframe,fill,allow_short,session,cooldown_bars,fixed_qty,atr_n,atr_sl_mult,atr_tp_mult,fee_bps,slip_bps,fast,slow
0.7192029169578108,0.0026578392857143918,0.0026578392857143918,-0.00715807326204565,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,0.0,0.0,7,55
0.7174614328247358,0.002819142857142909,0.002819142857142909,-0.00795745078506993,40,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,0.0,0.0,11,21
0.7016895380213182,0.0024492714285715422,0.0024492714285715422,-0.0061635495127997375,32,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,0.0,0.0,11,34
0.6962194360766965,0.0017449285714288276,0.0017449285714288276,-0.0037531442128062587,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,0.0,0.0,9,89
0.666134629942544,0.0020717571428572334,0.0020717571428572334,-0.005554841665442289,32,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,0.0,0.0,11,34
0.6546139646540886,0.0019345964285713002,0.0019345964285713002,-0.003453890962931472,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,0.0,0.0,11,55
0.610852112982185,0.0022141571428573315,0.0022141571428573315,-0.007923602287487563,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,0.0,0.0,13,21
0.5959431371618058,0.0015915857142856371,0.0015915857142856371,-0.002302571428571376,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,0.0,0.0,11,89
0.5692472062106667,0.0019524142857141324,0.0019524142857141324,-0.00719078625138303,40,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,0.0,0.0,11,21
0.5687253618702857,0.00216532857142826,0.00216532857142826,-0.0076483024294699,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,0.0,0.0,5,34
0.5605506338886898,0.0017903214285714952,0.0017903214285714952,-0.006459491633143966,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,0.0,0.0,7,34
0.5499431675867082,0.001673589285714261,0.001673589285714261,-0.004039279305848242,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,0.0,0.0,5,89
0.5378644024211479,0.0018658642857141139,0.0018658642857141139,-0.0044268785700690705,46,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,0.0,0.0,7,21
0.4576802393877294,0.0011698571428571114,0.0011698571428571114,-0.004073518569543189,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,0.0,0.0,9,89
0.4181943509190818,0.001786964285714232,0.001786964285714232,-0.007761523756618094,58,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,0.0,0.0,5,21
0.41128908253571955,0.000994771428571628,0.000994771428571628,-0.003754745405533999,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,0.0,0.0,9,89
0.3572132511791509,0.0011234000000002187,0.0011234000000002187,-0.0061716620381061515,32,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,0.0,0.0,11,34
0.3520710541228301,0.0013137428571430299,0.0013137428571430299,-0.007969318874226805,40,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,0.0,0.0,11,21
0.3470117826281471,0.001402592857142837,0.001402592857142837,-0.008090905322431508,58,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,0.0,0.0,5,21
0.33348619201701196,0.0012001107142860512,0.0012001107142860512,-0.00718590627424609,40,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,0.0,0.0,11,21
0.31719847935969625,0.0009148678571431201,0.0009148678571431201,-0.0036139479794522478,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,0.0,0.0,11,55
0.3096857479300548,0.0007562857142857649,0.0007562857142857649,-0.002302571428571376,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,0.0,0.0,11,89
0.20154081315299063,0.0006429892857140462,0.0006429892857140462,-0.0064945747113619445,40,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,0.0,0.0,11,21
